Nombre_Carpeta,Nombre_Imagen,Texto_Extraido
Informe de colecta-Peru-Argentina1985,page_1.png,"TRIP REPORT TO PERU AND ARGENTINA
March 3 to April 5, 1985
D. G. Debouck
Summary
As to prepare future germplasm explorations for Phaseolus in
Peru and Argentina, a desk study was undertaken in the most important
herbariums of Peru and Argentina. Plant identifications were made and
data about phenology and distribution were recorded. Then a germplasm
exploration was carried out in northwestern Argentina, mainly in Tucuman;
26 populations of Phaseolus vulgaris var aborigineus and 2 of Phaseolus
augusti were described and sampled. Data on ecology, diseases and pests
reactions of these populations are presented. Nodule samples were
also collected.
Correct Citation
Debouck, D.G. 1985. Germplasm exploration in northwestern Argentina for wild Phaseolus, with
notes about phenology and geographic distribution from studies in herbaria of Peru and
Argentina. International Board for Plant Genetic Resources, Rome, Italy. AGPG/IBPGR: 85/123,
mimeographed, 31p.
"
Informe de colecta-Peru-Argentina1985,page_13.png,"- 12 -
maintain the other cultivated species and wild forms. Although they
are just starting with the reorganization, INIPA's directors will try
to find someone to go with DGD in the explorations planned for mid-May
1985.
When visiting Dr. R. Ferreyra at USM, during the conversation,
he pointed out some eastern foothills in Amazonas and San Martin because
of the richness of the undamaged natural vegetation. Some of these
areas because of their remoteness seem to have been poorly collected.
2.
Buenos Aires
2.1 Discussion with Prof. J. Camara-Hernández and Ing. M. del
Carmen Menendez at the Faculty of Agriculture, University of Buenos
Aires.
a)
Status of their bean germplasm collection:
No. of
Species
accessions
P. vulgaris (cultivated)
192
P. lunatus (cultivated)
12
Other species
0
b)
Areas covered:
The collection activity, which is rather recent for beans, has
been focused mainly in the nor thwestern highlands (Jujuy: Tilcara)
occasionally in other parts (Formosa) when they were collecting maize
samples. From some 17 original collections (the mixtures were considered
as a sole collection), they started with their small germplasm collection;
according to them, a lot of their entries are duplicates. But an
interesting diversity was seen in these accessions of climbing types,
probably the natural prolongation of the Bolivian andean production
system.
c)
Interest:
Evaluation studies were started in Jujuy in conditions close
"
Informe de colecta-Peru-Argentina1985,page_22.png,"- 21 -
populations. When we have more than one population in a specific en-
vironment. then they differ in their geographic coordinates (longitude,
latitude). Gradients in latitude could appear in the reaction of the
populations to photoperiodism when the materials are fully evaluated.
It is almost certain that some ecological niches can still be filled:
mesophytic 900 m. subxeric 1100 to and 1700 m. subhumid 1300 m and 1700
m. Also in the future one should look for the extremes in altitude:
at the low altitudes, we are at the same level as in the commercial
varieties in most production areas of Salta, Tucuman and Santiago del
Estero (this means in the same biotic environment); at the high altitudes,
low tempratures begin to be a selection factor. Interestingly enough,
at the medium range of altitudes, one can find the most diverse environ-
mental conditions.
In terms of latitude. as it can be seen on the map (Figure 6)
where the collections were plotted, there is still a gap around 25°30'S
because there was no secondary road to follow or to cross the latidudinal
transect The collection area was included between 24°00'S and 28°30'S
extending over nearly 500 km in latitude, thus giving us 6-8 latidudinal
transects. The mountains and foothills are broadly north-southwards
oriented, giving the same outline to the road system. Generally, the
mountains are poorly communicated in terms of secondary roads crossing
them, since there is no more timber to pick out, but cattle which can
move itself downwards to the villages in the valleys.
This orographic outline also has strong influence on the direction
of the humid winds coming from the eastern plains. At the Andean foot-
hills, from east-westwards, the direction turns into south-northwards
in Tucuman or north-southwards in Salta. Therefore pluviometric data
can vary greatly in very short distances (e.g. in Trancas or in the
Sierra Medina, Tucuman), and in some brooks, the vegetation can vary
greatly from one exposed cliff to the unexposed one (e.g. in the Quebrada
de Escoipe. Salta). Sometimes because the pluviosity drops drastically
on short distances, the latidudinal transect cannot be thoroughly sampled
(e.g. the Quebrada de Toro, Salta).
"
Informe de colecta-Peru-Argentina1985,page_2.png,"- 2 -
Itinerary
March 3:
Travel Bogotá-Lima
PERU
March 4:
Contacts in Lima, Instituto Geografico Militar, Work in
Museo de Historial Natural de la Universidad de San Marcos.
March 5:
Discussions with R. Burns (Previously at CIAT-GRU and bean
collector in Peru), work in Museo de Historia Natural USM.
March 6:
Discussions with G. Hernandez Bravo, presentation of the
project to the North Carolina Mission, discussion with Ing.
R. Montalvo (INIPA-La Molina), and then with Dr. R. Ferreyra
at USM.
March 7:
Tried to see the Herbario Soukup in Jr. Ancash, work in
Museo de Historia Natural USM.
March 8:
Discussion with Dr. A. Cerrate, Universidad Nacional Agraria
La Molina, work in the Herbario de la UNA-La Molina.
March 10:
Travel Lima-Buenos Aires
ARGENTINA
March 11:
Contacts in Buenos Aires, Instituto Geográfico Militar,
discussions with Prof. J. Camara Hernandez and Ing. M. del
Carmen Menendez of Facultad de Agronomia Universidad de
Buenos Aires, work in the Herbario Gaspar Xuarez (Buenos
Aires).
March 12:
Work in the Herbario Gaspar Xuarez.
March 13:
Discussion with Ing. R. Palacios, work in the Herbario de
la Facultad de Ciencias Exactas y Naturales, University
of Buenos Aires, discussion with Dr. G. Favelukes (Universi-
dad de La Plata).
"
Informe de colecta-Peru-Argentina1985,page_4.png,"Phaseolus vulgaris var aborigineus (Burk.) Saudet
Population * 546, found in Argentina, Catamarco,
Andalgale, 2 Km north of Yanka Mustia, 28/03/1985,
1530 in a.s.l., 66°00' W, 27°27' 5.
"
Informe de colecta-Peru-Argentina1985,page_18.png,"- 17 -
P. pachyrrhizoides
3°
P. pedicellatus
1°
P. polyanthus
5*
P. polystachyus
1*
P. pringlei
2°
Macroptilium
86
Vigna
17
Ramirezella lozani
1
Of non Argentinian origin.
45.00
A fully detailed list can be given on request
This is perhaps just one quarter of the ""Phaseolus"" material;
there are also more aborigineus specimens from other regions in Argentina
(its distribution goes up to San Luis). since much of Burkart's collec-
tions are held there. The aborigineus forms are clearly distributed
along the andean foothills (Figure 3) at intermediate elevations (1200-
1600 m.a.s.l.), while the distribution of lunatus var silvester is more
eastwards entering hilly and flat lands at lower elevations (400-1000
m.a.s.l.)(Figure 4).
2.6 Work at the Instituto Miguel Lillo, Tucuman.
This is also an important herbarium in Argentina, maybe with
more material from the northwest of the country. A total of 183 mate-
rials called ""Phaseolus"" were identified (Table 6).
Table 6. Identifications made at the Instituto Miguel Lillo, Tucuman.
No. of
Species
samples
Phaseolus
vulgaris (wild mexican form)
1ª
vulgaris (cultivated)
I
vulgaris var aborigineus
16
augusti
6*
continues
"
Informe de colecta-Peru-Argentina1985,page_28.png,"80
76*
72""
0""-
+
+
REPUBLICA DEL PERU
4""
8* +
12""+
+12""
16""
+ 16°
-
100 Km
*
Type locality
In
I
I
I
I
to
76
72""
68""
Figure 1 - Potential distribution of p.auqusti in Peru.
"
Informe de colecta-Peru-Argentina1985,page_17.png,"- 16 -
was a mutual agreement on the techniques to increase variability when
sampling the populations in the fields, and to limit the duplicates.
The approach developed in this way by CIAT's GRU was welcomed, and Dr.
A. V. der Pahlen stressed to me the need to meet the different Argen-
tinian specialists to prepare an integrated project.
2.5 Work at the Instituto de Botanica Darwinion, Buenos Aires.
This is maybe the best place to study the flora in Argentina
and the collections of this very fine herbarium were lately increased
by Prof. A. Burkart through exchanges. Indeed he was planning to make
a revision of Phaseolus before he died suddenly. DGD has just begun
with the revision, but found two type specimens: Ramirezella lozani
and Phaseolus pringlei A total of 149 samples called ""Phaseolus"" were
examined and identified (Table 5).
Table 5. Identification made at the Instituto de Botanica Darwinion
Buenos Aires.
No. of
S pecies
samples
P. vulgaris V aborigineus
3
P. augusti
4° + 1
P. angustissimus
1e
P. anisotrichus
2°
P. amblyosepalus
1°
P. coccineus (wild)
1°
P. coccineus (cultivated)
3
P. filiformis
1°
P. COCC. formosus
2°
P. lunatus V silvester
8° + 2
P. lunatus (weedy type)
1°
P. lunatus Y lunatus
1°
P. metcalfei
1ª
P. COCC. obvalatus
1°
continues
"
Informe de colecta-Peru-Argentina1985,page_21.png,"- 20 -
628. 629 . 630. 632. 634, 635. 636, 637 . 639. 640, 641. 642. 643, 644,
645, 646. 647, 648, 649, 650, 651. Two populations of P. augusti (or
a form very close to this species) were found in Tucuman (633 and 638).
For didactical purposes, three other Phaseolinae very often confused
by people living in the countryside were also collected: Macroptilium
gibbosifolium (heterophyllum) (625), M. geophilum (627) and Vigna
caracalla (631).
Given the importance of the geographical and ecological data
in search of diversity, one can list the aborigineus accessions as
follows (Table 7). A brief characterization of the environment can
be done according to the characters of the natural vegetation.
Table 7. Ecological characterization of the collected materials of
P. vulgaris var aborigineus.
Environments
Range of
altitudes
xeric
subxeric
mesophytic
subhumid
humid
700
650
900
1100
636
635
1300
624,637
628,632
626,640
1500
639,651
629,634
621,646
641
643
1700
622,630.
644
642
1900
623.649
645
2100
647
2300
648
The range of altitudes was given a standard deviation of 100 III as to
include all the collections. When working on the same altitude gradient,
a stop for sampling was made every 200 = as to have well separated
"
Informe de colecta-Peru-Argentina1985,page_20.png,"- 19 -
2.7 Field work with the Estacion Experimental Agroindustrial
Obispo Colombres (EEAOC), Tucuman.
Some field collection trips were organized with Ing. Jose Raul
Ricci and Ing. Oscar Niceforo Vizgarra, both of EEAOC, mainly in Tucuman.
Ing. Roberto Neuman of INTA-Salta came with us for an exploration in
Salta; Biol. Anibal Sanchez Caro of Universidad de La Plata - Departa-
mento de Microbiologia (Dr. Gabriel Favelukes) came with us for several
explorations in Tucuman and Catamarca. As said previously and as a
result of the herbarium examinations, one should look in these provinces
for P. vulgaris var aborigineus and P. lunatus var silvester, maybe
for other Phaseolus forms (for instance: Hunziker, Cabrera & Gamerra
10671, P. augusti, Jujuy, Capital, Termas de Reyes, 1860-1960 m, 8/03/
1983, flower + green pod. in the Darwinion Institute. as reported here
in Table 5).
Two concerns were basically taken into account during these explo-
rations:
--
To look specifically for genetic diversity,
--
To make an integrated collection (seed for germplasm purposes,
nodule samples, herbariums, etc., taken within the same popula-
tion).
Because of their wild status and the overall presence of a few dominant
genes, there is not too much variation to be expected in the morphologi-
cal traits. On the other hand, one should remember that the biotic
environment (disease, pests) is out of control, therefore it cannot
serve as reliable guide in search of diversity, but it must be documented.
Since documentation is a critical issue in germplasm management and
further evaluations, some efforts were devoted to develop a collection
form easy to enter into the computer (see Figure 5).
Twenty six populations of P. vulgaris var aborigineus were found,
with the following collection numbers (those which are underlined also
include nodule samples to look for Rhizobium): 621, 622, 623, 624, 626,
"
Informe de colecta-Peru-Argentina1985,page_32.png,"Figure 5 - Phaseolus collection form used
CREAT
during this exploration.
Unided de Recursos Seneticos/1R
COLECTOR
: LESSA
ESPECIE
1650-D93
RECOLCECION
12.
1
ASERRADIA
EL
15. FECHA 16. ALT 17.
NO
STOCK
ITUD:
DATOS AGRONOMICOS:
NO STOCK 31 MUSTRED
ENTERMEDADES:
STOCK
44,000
16. BAZONES POR COLECTAR: 47. NOTAS ADICIONALES
Codigos para ENTERNEDADES y PLACAS:
2.
43.
"
Informe de colecta-Peru-Argentina1985,page_31.png,"REPUBLICA DE ARGENTINA
(Parte Norte)
68""
64°
60*
56
I
+ 24""
24""-
+
+4
- 28""
28""
+
+
+32*
32
+
+ 36*
+
36°-
f
I
100 for
68""
64""
60""
Figure 4 - Potential distribution of P.lunatus var silvester
in northwestern Argentina.
"
Informe de colecta-Peru-Argentina1985,page_25.png,"Table 8. Continuation.
639
640
641
642
643
644
645
646
647
648
649
650
651
Fungi
X
X
X
Angular Leaf Spot
X
X
X
X
X
X
X
X
X
X
Anthracnose
X
Ascochyta
X
Web blight
X
X
X
X
Root rot
Floury Leaf Spot
X
Insects
I
X
Aphids
24
X
X
X
X
X
X
X
X
I
Thrips
Epilachna
X
Leaf miners
X
X
Epinotia
Others Pests
Nematods
X
"
Informe de colecta-Peru-Argentina1985,page_23.png,"- 22 -
About diseases and pests, the following observations were made
(Table 8). Sometimes the problem appeared with different degrees of
expression within the same population. Because there is no control
on infection/infestation, if the material is free. one cannot conclude
anything about resistance nor tolerance. But the apparent lack of rust.
bacterial diseases, viral diseases is worthwhile to be taken into account
for further evaluation under artificial and sistematic conditions.
The same could be said about Empoasca and bruchids. One should remember
the economical incidence of all these diseases and pests in the commer-
cial conditions, just a few miles away from the natural sites of distri-
bution of P. vulgaris var aborigineus. Interestingly enough. very few
populations escaped from anthracnose and thrips problems, but even in
those cases, they were able to survive for centuries.
Nodulation was generally variable from abundant (e.g. 622, 623,
626, 628, 650) to poor (e.g. 621, 629, 630, 635, 639). Nodules were
generally distributed in the upper part of the root system on tertiary
order roots. In one population (636). there were so few plants that
we preferred not to take any nodules as to give it a chance to survive
and produce seeds. The same policy was followed for the uncommon P.
augusti (633, 638): moreover, its tuberous root system (main root 50
cm long, diameter 5 cm) was not easy to dig up to have access to the
thin roots. The period of seed maturity and the beginning of senescence
do not appear as favourable (the nodules are brown, shrunken and probably
dead) as seen in population 649. But it is not impossible to find some
younger plants, even seedlings (germinating from late seeds) in the
populations of P. vulgaris var aborigineus as it occurred several times
(e.g. 644, 648).
When the wild populations grow close or even into small villages
(as in E1 Mollar 649). the peasants generally know the wild bean and
call it: ""Chaucha de Campo"" (in San Lorenzo, Salta, 630; Raco, Tucuman,
635), ""Sacha poroto"" (in San Pedro de Colalao, Tucuman, 639; E1 Mollar.
Tucuman, 649), or ""Chauchita"" (in E1 Sunchal,
Tucuman, 650).
But on the contrary to what was found by Brucher (1954; 1967) in
"
Informe de colecta-Peru-Argentina1985,page_8.png,"-7-
Table 2. Identifications made at the Museo de Historia Natural, USM,
Lima. Peru
No. of
Species
samples
P. vulgaris var aborigineus
2
P. augusti
10
P. pachyrrhizoides
8
P. lunatus var silvester (wild)
1
P. lunatus weedy type
1
P. lunatus var lunatus (cultivated)
17
P. sp. (new?!)
1
P. (incomplete)
1
Vigna species (*)
40
Macroptilium species (*)
13
Total
94
*
Fully detailed list can be given on request.
As it can be seen in Figure 1 and Figure 2, the geographic distri-
bution of P. augusti and P. pachyrrhizoides seem to be narrow, but it
could well be because they were never looked for in other places!
Interestingly, the wild vulgaris forms of Peru were different from the
typical argentinian aborigineus forms, giving some support to the hypo-
thesis of two subcenters in the andean center. Please note that P.
pachyrrhizoides a perenial and vigorous vine, one thought to be close
to P. lunatus var silvester, is different and grows at much higher alti-
tudes than the wild lima bean. P. megatylus and P. polytylus should
be considered as american Vigna belonging to the subgenus Sigmoidotropis.
1.2 Discussion with Ing. M.S. Robert Burns R. (formerly in
charge of bean germplasm in CIAT and bean collector in Peru).
The discussion was focussed on the following topics:
"
Informe de colecta-Peru-Argentina1985,page_29.png,"80""
76
72""
0*-
+
+
+
REPUBLICA DEL PERU
4""
+ 8*
12""+
+12
16""
+
+ 16""
- 100 Ka
*
Type locality
I
I
14
I
20""
76
72""
68""
Figure 2 - Potential distribution of P.pachyrrhizoides in Peru.
"
Informe de colecta-Peru-Argentina1985,page_24.png,"Table 8.
Problems encountered in the populations of P. vulgaris var aborigineus at the site of
collection.
621
622
623
624
626
628
629
630
632
634
635
636
637
Fungi
Angular leaf spot
X
X
X
X
X
X
X
Anthracnose
X
X
X
X
X
X
X
Ascochyta
X
X
X
X
X
Web blight
X
X
Root rot
Floury Leaf Spot
Insects
Aphids
23
Thrips
X
X
X
X
X
X
X
X
X
Epilachna
X
X
Leaf miners
Epinotia
Other Pests
Nematods
X
X
X
"
Informe de colecta-Peru-Argentina1985,page_33.png,"U
U
YO
621
622
623
624
625
LOC JUJUY
660
SADIA
25
627
628
631
629
639
638
634
651
633
-632's
649
636
648
650
50 Km
647
635
SAN MIGUEL
6429
641
MEADO
640
644
M
R
AS
1:646-N
643
645
SANTAGO
67
Figure 6 - Exploration sites as indicated by the collection
numbers.
"
Informe de colecta-Peru-Argentina1985,page_3.png,"- 3 -
March 14:
Discussion with Ing. A. von der Pahlen (INTA headquarters,
Buenos Aires), discussion with Dr. Bacigalupo, work in the
Instituto Darwinion herbarium.
March 15:
Work in the herbarium of the Darwinion Institute, meeting
with Dr. J. H. Hunziker, director.
March 16:
Travel Buenos Aires-Tucuman, meeting with Ing. J. R. Ricci
and 0. N. Vizgarra in Tucuman.
March 18:
Meeting with Prof. P. R. Legname (Universidad Nacional de
Tucuman). work in the herbarium of the Instituto Miguel
Lillo, meeting with Ing. N. C. Dantur (Estacion Experimental
Obispo Colombres), travel to Jujuy.
March 19:
Field work in Jujuy and Salta provinces.
March 20:
Meeting with Ing. J.M.C. Carracedo (INTA-Cerrillos), field
work in Salta.
March 21:
Field work in Salta and Tucuman (Trancas) provinces.
March 22:
Work in the Herbario Miguel Lillo.
March 23:
Field work in Tucuman (Trancas).
March 25:
Field work in Tucuman (Trancas).
March 26:
Field work in Tucuman (Monteros, Tafi).
March 27:
Work in the Herbario Miguel Lillo.
March 28:
Field work in Tucuman (Chichigasta) and Catamarca.
March 29:
Field work in Catamarca.
March 30:
Field work in Tucuman (Tafi).
March 31:
Field work in Tucuman (Tafi).
April 1:
Work in the Herbario Miguel Lillo.
"
Informe de colecta-Peru-Argentina1985,page_27.png,"- 26 -
distributed in Peru and Bolivia at 3000 m.a.s.l., this will be
the first record of distribution so southwards in Argentina.
It was found at 1500 m.a.s.l. and just in 2 locations, in the
""Bosque de Altura"" with Alnus (heavily destroyed and replaced
by a secondary grassland).
5.
Retrospectively the choice of Tucuman, dictated by practical
reasons good as it was possible to collect seed from endangered
populations (about 10 plants in 648!). Pressure from herds and
flocks was everywhere high especially in the ""Bosque de Altura""
as well as in the ""Parque Chaqueño."" Important areas of the
latter have been cut down to make way to bean and soybean crops.
Because of this degradation, six stops were made in vain in Cata-
marca.
Literature Cited
1.
Berglund-Brucher. 0. (1967). Wildbohnen-Funde in Südamerika.
Naturwiss. 54(17):466-468.
2.
Brucher H. (1954). Argentinien-Urheimat unserer Bohnen. Um-
shau Wiss. u Technik 54(1):14-15
3.
Digilio, Antonio, P.L. & Legname, Pablo R. (1966). Los arboles
Indigenas de la Provincia de Tucuman. Opera Lilloana 15.
Instituto Miguel Lillo, Tucuman, Argentina, 260 p.
4.
Meyer, T. (1963). Estudios sobre la Selva Tucumana. Opera
Lilloana 10. Instituto Miguel Lillo. Tucuman, Argentina,
144 p.
"
Informe de colecta-Peru-Argentina1985,page_11.png,"- 10 -
No. of
Species
accessions
P. vulgaris (cultivated)
500
(40 are nunas)
P. lunatus (cultivated)
45
P. polyanthus (cultivated)
2
Other species
0
b)
Areas covered by their team:
Ancash, Junin, Cajamarca, Pasco, La Libertad, Huancavelica,
Ayacucho (in order of importance), and Ica for the ""pallares.""
Not covered:
Piura, Tumbes, Lambayeque, Amazonas, Loreto, Ucayali, Cusco,
Moquegua, Apurimac, Arequipa, Puno. It must be mentioned that it is
quite possible that some of these departments are not at all bean growing
areas.
c)
Interest of their team:
To provide the campesino with some high yielding varieties adapted
to the cool highland conditions. The program was broadened to several
pulses (sweet pea, chick pea. broad bean, tarwi, common bean) to improve
the andean diet made of maize, amaranths, quinua, andean root crops.
d)
Limitations:
Conservation: maintenance of the bean germplasm together with
several crops (maize, soybean, tarwi, etc.) in a single cold room.
Surprisingly, the amount of seeds in the plastic jars was highly variable,
and there were mixtures in several jars. Some original collections
had not been increased.
Collection: the data are related to the place (departamento,
provincia, lugar), the common name, the name of the remitting person.
The majority of the collections are from Sunday markets and then from
the threshing areas.
"
Informe de colecta Region Andina-Colombia1992,page_7.png,"Phaseolus vulguaris L.: Formas cultivadas
Fueron recogidas muestras de 4 materiales en los municipios de
La Vega y Gacheta. Su recoleccion se hizo basado en la
experiencia que el autor tiene con el manejo del germpolasma
en CIAT y que permiten determinar la baja 6 nula
representacion de éstos morfotipos en el banco.
Adicionalmente, se hizo análisis electroforético para
determinar la faseolina, presentando 3 de ellas un patron ""T""
(#107, 108 y 136) y la otra un patrón ""H"" (#137). Ambas
faseolinas son típicamente andinas, y sus semillas tienen las
relaciones de tamano y forma que sirven para ubicarlas dentro
del acervo genético andino (Gepts et al, 1986). La presencia
de faseolina ""H"" en razas nativas del norte de los Andes
necesita de mas exploración y estudio dada su escasa 6 nula
representación hasta el presente en esta zona.
Phaseolus lunatus L.: Forma silvestre
Se colecto una poblacion (#141) en Guateque, Boyaca a 1600
msnm (Figura 2). Esta poblacion se diferencia de las
existentes en la costa norte de Colombia por su patron de
semilla (Toro et al, 1990) que corresponde al típico patron de
silvestre (gris 6 bayo de fondo con manchas negras O cafes y
un circulo negro alrededor del hilum)
En el area de colecta se lo vio creciendo con P. polyanthus
(#142) y parece evidente que en época oportuna se encuentra
tambien el silvestre de P. vulgaris, dado que al presentar
muestras de este a los lugarenos respondieron inmediatamente
conocerlo como ""pajarito"" y recogerlo para su consumo en la
época de Agosto a Diciembre. Refiriendose al ""frisol de
monte"" denominación local para el lunatus silvestre, una
campesina dijo: ""ese frijol es amargoso y le hace dano hasta
a el ganado.. Nuestro Padrecito lo ha mandado y ahi está,
pero E1 tambien nos ha regalado este otro (P. polyanthus de
grano amarillo)"". Serian entonces 3 especies diferentes
creciendo en forma simpatrica en el área y podrian plantearse
preguntas como: Es el P. lunatus un nuevo genotipo para
Colombia?. Pertenece al mismo acervo genético que los P.
lunatus silvestres del Ecuador?. Por que no se ha visto en un
transecto tan grande como es el de Imbabura, Ecuador, hasta
Guateque en Colombia? Es introducido a la zona?. Con
respecto a esta ultima pregunta es bueno aclarar que los
informantes dieron muestras de estar familiarizados con los
frijoles y su uso potencial para consumo desde tiempo atrás.
Una senora dijo: ""desde que estaba chiquita, mi abuela me
7
"
Informe de colecta Region Andina-Colombia1992,page_16.png,"Page No.
I
12/27/92
RECOLECCIOUS DE PHASEOLUS spp. EX COLOMBIA 1992
it CTRY PROVINCE
CONTE
LIEU
LOSS
LATI
ALTI PESO SEEDTYPE
131 CLB CUSDISAMIRCA
TENA
s is E lena, crice La Gran Via
24.254 4.39% 1688 8.1 stripe
102 CL3 CUSOIHARARCA
CACHIPAY
5 is SW Cachiesey, losp. Pear Negra
74.29% 4.428 1210 2.9
103 CLE CUNDISABARCA
CACHIPAT
$ is ST Cachipay, Insp. Peace Negra
24.28% 4.428 1218 1.8
104 CLB CHIOINABARCA
SUBACHOQUE
37 Ka NV Sebechoque, stop.K/llin-Spta.
74,178 4.57% 185a 79.7
185 (1) CONSISAMARCA
16 VEGA
6 is SE La Vegs, Alto Nines,
74.21% 4.598 1523 14.9 saif.
104 CL CUNDIBAMARCA
14 VEGA
& Kt SE Le Vega, Alto Kinas,
74.21W 4.59% 1520 16.4 saif.
187 CLB CUNBINANISCA
LA VEGA
& is SE u Vega, Alto Nines,
74.21W 4.598 1528 19.5 piato
128 CLI CUSONHAMARCA
u VEGA
6 is SE La Vega, Allo lines,
74.21W 4.59 1520 47.9
109 as CUNDISAMARCA
LA VEGA
6 is SE La Vega, Alto lines, ast.Net-By
24.214 4.59% 1520 78.7
110 CLB CUNDIBAMARCA
CHOACHI
2 Ke I Choachi, Resguardo Alto
73.55% 4.32% 2040 68.8
III (1) CUSTISAMARCA
CHOACHI
1.5 Is NE Choachi, Str.kosa via termal.
73.558 4.338 1838 8.8 wild
112 CLK CUNDIHASARCA
CHOACHI
2.5 Ks NE Cherchi, Sta.toss via terms.
73.55% 4.33% 1800 14.8 wild
113 CLB CUNDISABARCA
CHOACHI
2.5 is NE Charchi, Sta.Rosa ris term.
33.558 4.338 1882 16.3 wild
III CLB CHNOISAMARCA
CHOACHI
2.5 Kt ME Cherchi, Sta.toss via tereal.
73.55% 4,335 1820 8.7 mif.
115 CLI CONDINARISCA
CROACHI
2.5 is NE Cloachi, Sta.fosa sis termal.
73.558 4.339 1988 8.9 wild
118 CLB CUSSINAMARCA
CHOACHI
3.5 Kt HE Charchi, Sta.Ress via . Mara
73.55% 4.34% 1750 42.6
117 CLB CUSTIMAMARCA
CSOACHI
4.5 is NE Cterchi,
73.558 4.348 1783 1.8 wild
118 CLB CUNDIMAKARIA
CROACHI
is Kt NE Cheachi,
73.558 4.345 1700 8.3 wild
119 CLB
CHOACNI
4.5 It BE Cheachi,
73.55M 4.34% 1783 13.5 mif.
128 CLB
CHOACHI
6.5 Ka If Cheschi, Ferraleda
73.54 4.358 1848 10.2 sild
121 CLB CUSOINABARCA
CROACHI
7.5 Ka BE Cheachi, face
73.54W 4.35% 1878 8.0 wild
122 CLB CHIDEHAMARCA
CHOACHI
7.5 is KE Cheechi, Maza
73.54% 4.35% 1878 19.3 pinto
123 CLB CUNDINAKARIA
CHOACHI
8.5 is IS Cheachi, Naza 23 San Jose
73.50 4.36% 1970 5.7 wild
124 CL3 CENDINATARCA
CHORCHI
9.1 is NE Cheach, Mara es San Jose
73.549 4.368 2008 12.3 vild
125 CL% CENDINAMARCA
CHOACHI
2 is $ Cheachi, Resero Alte ria Foneque
73.558 4.318 1893 71.5
126 CLB CINDINAMARCA
CHOACHI
2 to $ Chorchi, Rosero Alto via Foneque
73.55% 4.31M 1810 5.9 wild
127 CLE CUS91BAZARCA
CHOSCHI
2 it $ Cheachi, Resere Alto via Foreque
73.55W 4.315 1899 12.4 saif.
128 CLB CONDINAMARCA
CHOACHE
3 is $ Cheachi, Rosero Alto via Fooeque
73.55% 4.31K 1858 62.6
129 CL3 CUSDIMATARCA
CHOACHI
5.5 Kt $6 Cleachi, Banero Alto via Fee.
73.55% 4.383 1798 8.8 mif.
138 CLO CINDIXAMARCA
CHORCEL
, is SE Cheschi, via 8 Fereque
73.55% 4.388 1795 11.4 unif.
131 CL3 CENDINAMARCA
UPMIL
1.1 is : u him, Rosero Bajo
73.54 4.385 1680 7.6 mild
132 CL CONDINAMARCA
BRADUE
1.1 is 1 La loies, Resere Bajo
73.543 4.38N 1648 8.4 unif.
133 CLV CENSIMANARIA
FOREOUE
2.5 is 12 fozeque, u him, El Resguar
73.54 4.383 1620 9.2 sottle
134 CLB CONDINANARCA
FOREDUE
2.5 is 12 Fozeque, is Union, El Resguar
73.54% 4.38H 1628 1.8
135 CLE CUSDIMAMARIA
JUNIN
5 It I lackets, Ple. licit (Rio Guarie)
73.40V 4.498 1728 42.5
136 CLB
GACHETA
4 la BE Sacheta, Resguardo 2
73.388 4.388 1878 39.3
137 CLF CUNDINAMARCA
GACHETA
- is If Sachets, Resguarde 2
73.38V 4.588 1878 42.5
138 CLB CUNDENAKARCA
GACHETA
5.5 is BE Gachets, Resguardo 2
73.38% 4.50% 1955 181.5
139 CLD CUSSINAMARIA
NAMIA
2.3 1. SI lasts, Santa Grande Arriba
73.347 5.88 1868 73.3
148 CLB CINDINAMARCA
KARTA
1 is $1 lasta, Manta Grande Arribe
73.33M 5.BEN 1858 8.2 vild
141 CLB BOYACA
GUATERUE
18 it , Gualeque, Secanta, via Out-Bqt
73.31V 5.828 1688 16.8 wild
142 CLB BOYACA
SUATEQUE
18 is # Grateque, Aunents, via Guat-Bgt
73.34 5.888 1600 62.6
16
"
Informe de colecta Region Andina-Colombia1992,page_9.png,"Phaseolus coccineus L.: Forma cultivada
Una muestra fue colectada en el municipio de Gacheta a 1955
msnm (#138). Lo escaso de la poblacion (2-3 plantas) y el
sitio donde crecian (lote de gramineas y eucaliptos, enredando
sobre uno de ellos), plantea la posibilidad de que sea un
material introducido. Adicionalmente, el color de la semilla
y su patrón de color tipo pinto (crema con rayas cafe), lo
mismo que el tamaño de la semilla (101.5 gr/100 semillas) son
caracteristicas no bien representadas en la colección que el
CIAT mantiene de esta especie.
Centrosema virginianum (L.) Benth.
Se colectó ulna poblacion (#134) en el municipio de F6meque,
en el mismo sitio donde crecia P. vulgaris silvestre (#133).
Gramíneas, helechos y compuestas eran algunas de las plantas
acompañantes en este nicho ecológico a 1620 msnm.
Una revision del germoplasma de esta especie mantenida por el
banco de germoplasma de pastos y leguminosas forrajeras del
CIAT, muestra una sola accesion para la zona, procedente del
municipio de Ubaque a 2000 msnm (J. Belálcazar, comun.
personal) lo que de hecho justifica la conservacion de esta
nueva poblacion.
9
"
